transaccion_id,tarjeta_id,fecha,monto,categoria,canal,ciudad,es_fraude
142370,2689,2026-07-17,5849.64,Salud,ATM,Medellin,false
142371,1961,2026-06-28,2261.88,Supermercado,E-commerce,CDMX,false
142372,6727,2026-07-13,2649.86,Restaurantes,Recurrente,Medellin,false
142373,1795,2026-08-24,1602.28,Retail,App movil,Puebla,false
142374,3253,2026-06-29,1565.33,Retail,E-commerce,Bogota,false
142375,6550,2026-08-03,1140.23,Supermercado,POS,CDMX,false
142376,9109,2026-07-27,866.12,Viajes,ATM,CDMX,false
142377,4551,2026-06-10,630.21,Viajes,E-commerce,Monterrey,false
142378,8378,2026-08-05,1294.01,Educacion,App movil,Monterrey,false
142379,7731,2026-06-13,885.0,Viajes,Recurrente,Bogota,false
142380,5495,2026-07-08,4119.49,Retail,App movil,Guadalajara,false
142381,5902,2026-07-15,433.37,Viajes,E-commerce,Monterrey,false
142382,7277,2026-08-05,303.5,Restaurantes,ATM,Guadalajara,false
142383,4211,2026-06-07,110.77,Retail,App movil,Medellin,false
142384,1250,2026-06-14,1913.81,Retail,POS,Medellin,false
142385,6413,2026-07-24,6695.9,Viajes,App movil,CDMX,false
142386,1165,2026-07-11,2504.19,Retail,ATM,Bogota,false
142387,110,2026-07-30,103.13,Retail,Recurrente,Monterrey,false
142388,3004,2026-07-10,367.58,Servicios,Recurrente,Medellin,false
142389,9906,2026-09-03,1756.3,Restaurantes,POS,Bogota,false
142390,8797,2026-07-21,3723.63,Gasolina,Recurrente,Puebla,false
142391,4414,2026-07-08,1901.84,Supermercado,ATM,Puebla,false
142392,2099,2026-07-13,815.64,Salud,E-commerce,Guadalajara,false
142393,8704,2026-08-15,2662.77,Gasolina,E-commerce,Guadalajara,false
142394,5587,2026-07-18,384.25,Educacion,Recurrente,Bogota,false
142395,6288,2026-06-18,2404.04,Restaurantes,ATM,Monterrey,false
142396,3667,2026-06-22,949.46,Supermercado,Recurrente,Medellin,false
142397,1941,2026-08-07,452.34,Servicios,ATM,Monterrey,false
142398,9885,2026-08-05,1101.13,Restaurantes,Recurrente,Monterrey,false
142399,2589,2026-07-18,1752.06,Educacion,App movil,Medellin,false
142400,2860,2026-06-20,4917.03,Servicios,App movil,Bogota,false
142401,1965,2026-08-06,2313.6,Servicios,E-commerce,Guadalajara,false
142402,1833,2026-08-22,1096.32,Supermercado,ATM,Guadalajara,false
142403,3697,2026-07-04,329.52,Servicios,App movil,Bogota,false
142404,8395,2026-08-06,2335.91,Servicios,E-commerce,CDMX,false
142405,7937,2026-07-14,710.06,Educacion,ATM,Guadalajara,false
142406,659,2026-08-18,1174.85,Supermercado,E-commerce,Puebla,false
142407,6084,2026-06-17,2005.26,Supermercado,POS,Guadalajara,false
142408,4225,2026-06-18,4325.55,Viajes,Recurrente,CDMX,false
142409,9843,2026-08-05,320.93,Viajes,Recurrente,Monterrey,false
142410,2610,2026-07-23,3759.33,Servicios,ATM,Monterrey,false
142411,6303,2026-06-20,2852.79,Viajes,ATM,Medellin,false
142412,5505,2026-06-12,931.79,Retail,POS,Puebla,false
142413,3798,2026-06-14,3583.53,Gasolina,E-commerce,Monterrey,false
142414,1256,2026-07-13,3339.74,Salud,E-commerce,Bogota,false
142415,5959,2026-06-25,634.73,Educacion,App movil,Monterrey,false
142416,4736,2026-06-29,4681.66,Gasolina,App movil,Bogota,false
142417,456,2026-07-04,929.53,Entretenimiento,E-commerce,Bogota,false
142418,4879,2026-08-19,1730.15,Restaurantes,POS,Puebla,false
142419,7042,2026-08-26,4558.82,Servicios,Recurrente,Guadalajara,false
142420,7737,2026-06-10,431.34,Servicios,App movil,Guadalajara,false
142421,8570,2026-07-26,89.17,Educacion,POS,CDMX,false
142422,5066,2026-08-08,624.02,Entretenimiento,POS,Bogota,false
142423,7308,2026-06-24,1546.36,Restaurantes,ATM,Puebla,false
142424,8853,2026-08-31,5500.27,Gasolina,E-commerce,Medellin,false
142425,2134,2026-07-16,2244.46,Educacion,Recurrente,Puebla,false
142426,7904,2026-08-21,1190.95,Restaurantes,App movil,Monterrey,false
142427,8037,2026-06-15,504.04,Restaurantes,Recurrente,Guadalajara,false
142428,5064,2026-06-13,1459.77,Salud,App movil,Bogota,false
142429,117,2026-07-11,1910.81,Restaurantes,Recurrente,CDMX,false
142430,7967,2026-07-31,3935.31,Entretenimiento,App movil,Bogota,false
142431,284,2026-07-17,5133.98,Viajes,ATM,Puebla,false
142432,5435,2026-08-28,1835.39,Viajes,Recurrente,Medellin,false
142433,8574,2026-08-11,3563.12,Retail,ATM,Guadalajara,false
142434,6081,2026-06-18,794.81,Servicios,E-commerce,Monterrey,false
142435,2071,2026-08-07,549.17,Supermercado,E-commerce,Bogota,false
142436,5549,2026-06-11,880.07,Salud,Recurrente,CDMX,false
142437,3786,2026-06-20,1068.87,Educacion,POS,Medellin,false
142438,6354,2026-06-07,465.16,Gasolina,Recurrente,Monterrey,false
142439,5811,2026-07-02,4621.06,Entretenimiento,ATM,Puebla,false
142440,3258,2026-09-01,610.44,Restaurantes,Recurrente,Puebla,false
142441,2745,2026-06-09,151.84,Retail,E-commerce,CDMX,false
142442,2396,2026-08-15,1489.26,Gasolina,App movil,Bogota,false
142443,7985,2026-07-17,3177.43,Educacion,Recurrente,Bogota,false
142444,3186,2026-08-01,2794.68,Restaurantes,App movil,Medellin,false
142445,5384,2026-07-17,2369.17,Supermercado,App movil,Guadalajara,false
142446,6875,2026-08-31,3478.35,Supermercado,POS,Medellin,false
142447,8426,2026-07-11,1039.83,Salud,E-commerce,Puebla,false
142448,7153,2026-07-31,2231.51,Supermercado,ATM,Medellin,false
142449,8083,2026-08-23,868.0,Educacion,POS,Guadalajara,false
142450,3230,2026-06-28,51.8,Salud,ATM,Guadalajara,false
142451,1202,2026-07-17,1353.07,Viajes,Recurrente,Bogota,false
142452,2534,2026-07-29,501.76,Supermercado,App movil,Bogota,false
142453,1368,2026-07-28,625.5,Educacion,POS,Puebla,false
142454,361,2026-06-08,3717.33,Gasolina,App movil,Monterrey,false
142455,2931,2026-07-02,362.85,Salud,Recurrente,Puebla,false
142456,2553,2026-08-02,56.5,Retail,App movil,Guadalajara,false
142457,615,2026-06-15,1781.95,Restaurantes,App movil,Puebla,false
142458,8032,2026-08-17,1794.35,Gasolina,Recurrente,CDMX,false
142459,5471,2026-07-12,334.31,Salud,App movil,Puebla,false
142460,6254,2026-08-01,1925.5,Servicios,E-commerce,Bogota,false
142461,8152,2026-07-24,2898.02,Salud,E-commerce,Bogota,false
142462,2294,2026-07-20,2256.4,Educacion,POS,CDMX,false
142463,9810,2026-07-06,6616.8,Gasolina,POS,Puebla,false
142464,8272,2026-08-07,807.8,Servicios,POS,Medellin,false
142465,2271,2026-06-23,3820.71,Servicios,Recurrente,Monterrey,false
142466,9591,2026-08-12,3844.23,Supermercado,App movil,Monterrey,false
142467,169,2026-07-24,304.86,Viajes,App movil,Guadalajara,false
142468,377,2026-07-01,80.77,Servicios,Recurrente,Guadalajara,false
142469,7175,2026-08-05,61.2,Viajes,ATM,Monterrey,false
142470,5946,2026-06-14,5974.61,Viajes,ATM,CDMX,false
142471,4578,2026-07-15,1238.99,Gasolina,ATM,Bogota,false
142472,3346,2026-07-12,600.35,Restaurantes,POS,Puebla,false
142473,2622,2026-08-28,515.35,Restaurantes,ATM,Puebla,false
142474,2106,2026-06-07,2228.11,Retail,App movil,Guadalajara,false
142475,6409,2026-07-08,327.72,Educacion,POS,CDMX,false
142476,6232,2026-07-04,1135.5,Viajes,E-commerce,Guadalajara,false
142477,9639,2026-08-02,6132.54,Servicios,E-commerce,Bogota,false
142478,3564,2026-08-25,1563.62,Gasolina,E-commerce,Guadalajara,false
142479,2183,2026-07-24,3633.52,Salud,Recurrente,Guadalajara,false
142480,370,2026-09-02,3851.1,Restaurantes,App movil,Puebla,true
142481,3944,2026-08-03,582.75,Educacion,E-commerce,CDMX,false
142482,5903,2026-08-31,154.75,Entretenimiento,App movil,Puebla,false
142483,9735,2026-07-19,1298.35,Entretenimiento,Recurrente,Guadalajara,false
142484,9309,2026-07-07,7341.97,Supermercado,App movil,Monterrey,false
142485,1416,2026-06-16,259.1,Viajes,App movil,Monterrey,false
142486,986,2026-08-24,1499.44,Viajes,ATM,Puebla,false
142487,6297,2026-07-31,3855.96,Supermercado,App movil,Monterrey,false
142488,2440,2026-06-15,673.07,Gasolina,App movil,Guadalajara,false
142489,8812,2026-07-15,2616.77,Salud,E-commerce,Monterrey,false
142490,350,2026-07-15,106.97,Viajes,App movil,Bogota,false
142491,7223,2026-06-25,3250.92,Gasolina,App movil,Monterrey,false
142492,9180,2026-08-28,369.81,Salud,App movil,Guadalajara,false
142493,8032,2026-08-03,90.6,Educacion,POS,Puebla,false
142494,278,2026-06-09,212.63,Salud,E-commerce,Puebla,false
142495,4458,2026-08-19,982.54,Entretenimiento,E-commerce,Monterrey,false
142496,5946,2026-07-25,83.6,Servicios,ATM,Medellin,false
142497,5744,2026-07-19,116.8,Salud,ATM,Bogota,false
142498,3776,2026-08-04,475.99,Restaurantes,E-commerce,Medellin,false
142499,3219,2026-08-12,201.25,Retail,App movil,Monterrey,false
142500,5948,2026-08-05,373.18,Restaurantes,Recurrente,Puebla,false
142501,1679,2026-06-27,4483.55,Gasolina,Recurrente,CDMX,false
142502,7429,2026-08-08,5355.58,Retail,App movil,Bogota,false
142503,3279,2026-07-27,1292.46,Supermercado,App movil,CDMX,false
142504,9825,2026-08-31,147.01,Supermercado,App movil,Bogota,false
142505,5586,2026-07-30,600.8,Gasolina,App movil,Puebla,false
142506,6390,2026-06-22,57.75,Salud,POS,CDMX,false
142507,9139,2026-08-27,4346.02,Supermercado,App movil,Puebla,false
142508,3975,2026-06-08,1357.77,Educacion,E-commerce,Medellin,false
142509,8264,2026-07-24,3598.27,Viajes,Recurrente,Monterrey,false
142510,5246,2026-07-16,2378.43,Restaurantes,Recurrente,Guadalajara,false
142511,8493,2026-06-27,5980.15,Salud,App movil,Puebla,false
142512,6358,2026-07-05,3236.8,Salud,App movil,Bogota,false
142513,2552,2026-08-18,5053.79,Educacion,Recurrente,Medellin,false
142514,3257,2026-07-22,3527.03,Educacion,POS,Bogota,false
142515,9757,2026-06-06,2923.33,Entretenimiento,E-commerce,Bogota,false
142516,6319,2026-07-02,1215.95,Supermercado,Recurrente,CDMX,false
142517,4220,2026-07-11,1630.53,Servicios,App movil,Monterrey,false
142518,2065,2026-08-26,1251.7,Salud,App movil,Monterrey,false
142519,2256,2026-06-10,6875.28,Supermercado,App movil,Bogota,false
142520,9482,2026-08-25,1749.3,Retail,E-commerce,Guadalajara,false
142521,3687,2026-07-21,681.79,Viajes,ATM,Monterrey,false
142522,7811,2026-08-19,2673.32,Retail,Recurrente,Guadalajara,false
142523,3286,2026-08-29,696.07,Retail,E-commerce,Guadalajara,false
142524,2127,2026-07-08,875.11,Salud,Recurrente,Puebla,false
142525,5182,2026-06-12,255.3,Retail,Recurrente,Monterrey,false
142526,1895,2026-09-03,345.67,Servicios,E-commerce,Bogota,false
142527,5628,2026-07-07,4370.97,Viajes,E-commerce,Puebla,false
142528,9543,2026-08-05,4569.67,Supermercado,Recurrente,Guadalajara,false
142529,4850,2026-07-26,3072.38,Entretenimiento,E-commerce,Guadalajara,false
142530,9219,2026-07-31,5076.91,Restaurantes,POS,Puebla,false
142531,4892,2026-07-15,3676.04,Supermercado,POS,Bogota,false
142532,9107,2026-06-28,4152.95,Salud,Recurrente,CDMX,false
142533,9557,2026-08-08,1171.57,Restaurantes,E-commerce,CDMX,false
142534,6220,2026-07-15,3898.72,Educacion,ATM,Monterrey,false
142535,7716,2026-06-18,3831.38,Entretenimiento,Recurrente,CDMX,false
142536,8102,2026-06-16,4317.58,Viajes,POS,CDMX,true
142537,6000,2026-06-11,640.69,Educacion,ATM,Guadalajara,false
142538,3993,2026-07-28,1727.87,Entretenimiento,App movil,Medellin,false
142539,5962,2026-06-21,1611.57,Servicios,Recurrente,CDMX,false
142540,8189,2026-07-19,1669.28,Viajes,E-commerce,Bogota,false
142541,9335,2026-08-04,144.81,Supermercado,Recurrente,Guadalajara,true
142542,4608,2026-06-13,2432.93,Restaurantes,ATM,Puebla,false
142543,1497,2026-07-03,1246.37,Retail,ATM,CDMX,false
142544,9483,2026-07-18,537.02,Viajes,POS,CDMX,false
142545,466,2026-08-24,5590.63,Restaurantes,ATM,Bogota,false
142546,1244,2026-07-03,2423.64,Educacion,E-commerce,Puebla,false
142547,4934,2026-08-31,338.04,Servicios,E-commerce,Puebla,false
142548,2820,2026-07-28,3017.48,Retail,Recurrente,CDMX,false
142549,6644,2026-08-20,69.21,Viajes,App movil,Bogota,false
142550,3359,2026-07-09,1600.86,Educacion,Recurrente,Bogota,false
142551,3405,2026-07-24,199.99,Gasolina,Recurrente,Medellin,false
142552,6472,2026-09-01,2326.12,Gasolina,POS,Monterrey,false
142553,2605,2026-06-11,1032.35,Restaurantes,POS,CDMX,false
142554,6714,2026-07-20,4613.32,Educacion,ATM,Puebla,false
142555,7590,2026-07-04,907.11,Viajes,POS,CDMX,false
142556,1945,2026-07-16,3424.67,Entretenimiento,POS,Bogota,false
142557,3123,2026-06-27,1166.73,Salud,E-commerce,Monterrey,false
142558,8319,2026-08-29,812.37,Viajes,ATM,CDMX,false
142559,7337,2026-06-10,1193.38,Retail,ATM,Puebla,false
142560,8307,2026-07-16,2139.12,Salud,Recurrente,Medellin,false
142561,3593,2026-08-16,3441.99,Servicios,App movil,CDMX,false
142562,1994,2026-06-26,2058.66,Salud,Recurrente,CDMX,false
142563,8418,2026-08-13,411.67,Retail,ATM,CDMX,false
142564,8790,2026-06-10,3578.4,Supermercado,E-commerce,Monterrey,false
142565,5535,2026-09-02,2050.47,Viajes,POS,Bogota,true
142566,5969,2026-06-13,336.91,Restaurantes,ATM,Medellin,false
142567,5671,2026-06-17,1397.73,Viajes,Recurrente,Medellin,false
142568,6595,2026-08-14,1636.13,Educacion,POS,CDMX,false
142569,7919,2026-07-14,482.49,Servicios,E-commerce,Guadalajara,false
142570,4394,2026-06-20,1017.46,Educacion,ATM,Guadalajara,false
142571,8358,2026-06-30,1585.29,Educacion,App movil,Monterrey,false
142572,2107,2026-09-03,2281.46,Servicios,ATM,Bogota,false
142573,3332,2026-09-02,2982.72,Viajes,ATM,Puebla,false
142574,6434,2026-07-22,61.56,Gasolina,POS,Guadalajara,true
142575,934,2026-08-30,7268.26,Supermercado,App movil,Bogota,false
142576,6891,2026-08-18,472.54,Viajes,Recurrente,Bogota,false
142577,5295,2026-07-24,2258.84,Entretenimiento,Recurrente,Puebla,false
142578,9541,2026-07-26,1038.54,Viajes,App movil,Puebla,false
142579,9646,2026-08-18,293.17,Servicios,App movil,Guadalajara,false
142580,4053,2026-07-26,59.69,Retail,App movil,Guadalajara,false
142581,2775,2026-06-22,4412.4,Viajes,E-commerce,Puebla,false
142582,4503,2026-08-10,3991.82,Salud,E-commerce,Guadalajara,false
142583,8770,2026-07-10,278.94,Gasolina,E-commerce,Monterrey,false
142584,708,2026-06-26,3968.83,Restaurantes,POS,CDMX,false
142585,9738,2026-06-09,3602.35,Restaurantes,E-commerce,Guadalajara,false
142586,9318,2026-07-29,3765.05,Retail,Recurrente,Medellin,false
142587,951,2026-07-27,3911.76,Educacion,E-commerce,Bogota,false
142588,5138,2026-06-10,508.31,Viajes,Recurrente,Medellin,false
142589,5448,2026-08-30,820.06,Retail,App movil,CDMX,false
142590,4339,2026-08-18,92.46,Servicios,E-commerce,Puebla,false
142591,956,2026-08-07,1151.89,Viajes,E-commerce,Medellin,false
142592,7209,2026-08-17,3101.63,Viajes,POS,CDMX,false
142593,344,2026-07-24,734.71,Gasolina,Recurrente,Puebla,false
142594,4706,2026-06-12,4977.9,Entretenimiento,ATM,Monterrey,true
142595,2581,2026-08-25,462.47,Retail,App movil,Puebla,false
142596,7308,2026-08-14,1419.02,Retail,ATM,Bogota,false
142597,5301,2026-07-11,7381.54,Entretenimiento,Recurrente,CDMX,false
142598,1368,2026-06-18,3456.16,Educacion,POS,Guadalajara,false
142599,740,2026-07-28,3760.42,Servicios,POS,Bogota,false
142600,3319,2026-08-01,818.49,Gasolina,POS,Bogota,false
142601,5720,2026-07-12,2987.91,Servicios,App movil,CDMX,false
142602,3477,2026-07-23,5930.18,Viajes,Recurrente,Monterrey,false
142603,789,2026-07-24,2289.65,Restaurantes,E-commerce,Bogota,false
142604,150,2026-08-20,747.37,Entretenimiento,POS,Bogota,false
142605,8498,2026-08-07,1242.08,Supermercado,E-commerce,Puebla,false
142606,1922,2026-07-07,1045.92,Gasolina,App movil,Guadalajara,false
142607,7615,2026-06-24,118.59,Viajes,ATM,Guadalajara,false
142608,2914,2026-08-12,1361.92,Viajes,E-commerce,Medellin,false
142609,3211,2026-09-02,1802.11,Educacion,App movil,Bogota,false
142610,9124,2026-08-27,1861.73,Educacion,POS,Monterrey,false
142611,9634,2026-08-10,1854.45,Retail,Recurrente,CDMX,false
142612,9535,2026-07-26,1985.43,Salud,ATM,Monterrey,false
142613,7704,2026-07-30,857.99,Entretenimiento,Recurrente,CDMX,false
142614,8921,2026-08-04,1830.89,Retail,POS,Medellin,false
142615,4154,2026-08-15,1365.17,Educacion,ATM,Guadalajara,false
142616,9782,2026-08-21,3460.11,Viajes,ATM,Guadalajara,false
142617,5170,2026-08-16,1626.74,Educacion,Recurrente,CDMX,true
142618,1838,2026-08-11,209.17,Educacion,App movil,Bogota,false
142619,1190,2026-06-15,2256.39,Educacion,POS,Guadalajara,false
142620,3867,2026-06-23,498.15,Educacion,Recurrente,CDMX,false
142621,3710,2026-08-04,674.9,Servicios,E-commerce,Medellin,false
142622,2644,2026-08-08,4285.64,Supermercado,App movil,Guadalajara,false
142623,3347,2026-07-30,4249.61,Gasolina,POS,CDMX,false
142624,8323,2026-08-16,3355.25,Supermercado,ATM,Medellin,false
142625,4363,2026-09-02,5101.75,Restaurantes,POS,Puebla,false
142626,6444,2026-07-16,180.72,Supermercado,ATM,Puebla,false
142627,8421,2026-08-10,1210.69,Gasolina,POS,CDMX,true
142628,9796,2026-08-01,1315.83,Viajes,E-commerce,Puebla,false
142629,5738,2026-08-03,2391.06,Retail,App movil,Guadalajara,false
142630,4887,2026-07-14,127.0,Restaurantes,ATM,CDMX,false
142631,7968,2026-06-17,320.72,Viajes,POS,Puebla,false
142632,2691,2026-08-23,72.34,Salud,App movil,CDMX,false
142633,7361,2026-08-28,131.07,Entretenimiento,E-commerce,Puebla,false
142634,2964,2026-06-20,3685.04,Entretenimiento,POS,Monterrey,false
142635,7033,2026-07-27,2250.08,Gasolina,E-commerce,Bogota,false
142636,4780,2026-08-02,2448.25,Entretenimiento,POS,CDMX,false
142637,4787,2026-08-06,4286.53,Servicios,Recurrente,CDMX,false
142638,5127,2026-08-15,1336.82,Supermercado,POS,CDMX,false
142639,5598,2026-07-01,2975.12,Entretenimiento,App movil,Puebla,false
142640,8045,2026-07-25,103.72,Servicios,E-commerce,Medellin,false
142641,550,2026-07-05,6157.94,Retail,POS,Medellin,true
142642,3389,2026-08-29,1207.81,Viajes,Recurrente,Puebla,false
142643,4183,2026-07-08,5263.06,Supermercado,Recurrente,Bogota,false
142644,3577,2026-08-08,6220.53,Salud,POS,Medellin,false
142645,1299,2026-08-08,954.06,Supermercado,Recurrente,Guadalajara,false
142646,8810,2026-08-26,2085.73,Supermercado,E-commerce,Medellin,false
142647,2771,2026-07-02,356.52,Restaurantes,Recurrente,Medellin,false
142648,8665,2026-08-07,2696.55,Retail,Recurrente,CDMX,false
142649,5383,2026-07-17,4481.13,Servicios,E-commerce,Puebla,false
142650,9246,2026-08-10,1783.46,Servicios,POS,Monterrey,false
142651,4096,2026-06-11,512.01,Viajes,App movil,Bogota,false
142652,1393,2026-08-24,1390.43,Salud,E-commerce,Medellin,false
142653,4573,2026-08-15,3746.52,Servicios,POS,Bogota,false
142654,9164,2026-08-15,3150.17,Educacion,Recurrente,Guadalajara,false
142655,7049,2026-08-18,1932.46,Retail,POS,Medellin,false
142656,7106,2026-07-30,3666.14,Restaurantes,Recurrente,CDMX,false
142657,2456,2026-06-27,1142.19,Supermercado,Recurrente,Monterrey,false
142658,2454,2026-08-21,4019.01,Educacion,Recurrente,Guadalajara,false
142659,2026,2026-06-16,1098.41,Restaurantes,POS,Medellin,false
142660,607,2026-08-09,67.77,Restaurantes,Recurrente,Medellin,false
142661,131,2026-08-08,361.38,Supermercado,E-commerce,CDMX,false
142662,6316,2026-07-20,435.63,Gasolina,POS,Puebla,false
142663,7738,2026-07-29,89.01,Viajes,Recurrente,Medellin,false
142664,9970,2026-06-12,5033.59,Educacion,ATM,Bogota,false
142665,1596,2026-06-28,1527.28,Restaurantes,App movil,Puebla,false
142666,96,2026-08-10,1178.98,Retail,ATM,CDMX,false
142667,8454,2026-08-20,6603.5,Servicios,POS,CDMX,false
142668,4976,2026-07-29,7195.89,Gasolina,ATM,CDMX,false
142669,9440,2026-08-16,976.9,Gasolina,POS,Bogota,false
142670,7670,2026-06-08,1215.09,Supermercado,E-commerce,Monterrey,false
142671,9512,2026-06-16,743.86,Salud,ATM,Medellin,false
142672,8238,2026-08-18,3495.89,Educacion,ATM,Guadalajara,false
142673,7287,2026-07-18,54.18,Retail,ATM,Bogota,false
142674,1401,2026-08-25,293.41,Entretenimiento,App movil,Bogota,false
142675,3672,2026-07-01,4226.26,Gasolina,ATM,Monterrey,false
142676,9156,2026-08-26,1034.32,Educacion,E-commerce,Guadalajara,false
142677,753,2026-08-23,460.83,Supermercado,App movil,Medellin,false
142678,1086,2026-08-26,789.36,Servicios,ATM,Monterrey,false
142679,5366,2026-09-01,162.24,Restaurantes,ATM,Puebla,false
142680,6814,2026-06-18,2184.25,Educacion,POS,CDMX,false
142681,6510,2026-07-05,3353.93,Educacion,Recurrente,Guadalajara,false
142682,1486,2026-07-30,1553.37,Supermercado,POS,Puebla,false
142683,3601,2026-06-07,577.08,Entretenimiento,Recurrente,Guadalajara,false
142684,3106,2026-08-12,628.51,Gasolina,App movil,Puebla,false
142685,6022,2026-08-14,410.27,Educacion,App movil,Bogota,false
142686,1352,2026-09-02,1033.75,Salud,App movil,Guadalajara,false
142687,6345,2026-08-16,1987.28,Restaurantes,ATM,Puebla,false
142688,704,2026-06-09,5887.34,Gasolina,E-commerce,Bogota,false
142689,9761,2026-07-09,2337.02,Salud,E-commerce,Puebla,false
142690,4925,2026-06-26,1804.17,Servicios,App movil,Bogota,false
142691,1651,2026-07-30,136.86,Educacion,App movil,Medellin,false
142692,7214,2026-06-09,4667.73,Retail,E-commerce,Puebla,false
142693,2847,2026-08-27,153.03,Salud,ATM,Monterrey,false
142694,5684,2026-07-12,164.68,Educacion,POS,Guadalajara,false
142695,7416,2026-06-06,87.38,Servicios,E-commerce,CDMX,false
142696,3133,2026-08-30,2801.29,Servicios,App movil,Medellin,false
142697,5910,2026-08-31,472.18,Salud,Recurrente,Guadalajara,false
142698,2049,2026-06-10,5649.36,Educacion,Recurrente,Monterrey,false
142699,478,2026-07-22,1378.35,Salud,App movil,Guadalajara,false
142700,5189,2026-07-21,991.47,Servicios,E-commerce,Bogota,false
142701,4956,2026-06-12,233.01,Servicios,ATM,Medellin,false
142702,917,2026-07-04,4990.62,Retail,App movil,Guadalajara,false
142703,3886,2026-08-30,2130.94,Servicios,Recurrente,Monterrey,false
142704,8584,2026-06-20,640.84,Gasolina,ATM,Monterrey,false
142705,5933,2026-06-27,1868.47,Servicios,E-commerce,Bogota,false
142706,624,2026-08-31,293.68,Viajes,E-commerce,Guadalajara,false
142707,3255,2026-07-21,1897.76,Restaurantes,POS,Guadalajara,false
142708,4947,2026-06-06,4871.3,Retail,POS,Bogota,false
142709,9433,2026-08-21,290.4,Gasolina,E-commerce,Puebla,false
142710,833,2026-08-29,3025.71,Entretenimiento,App movil,Guadalajara,true
142711,7845,2026-08-24,1585.52,Viajes,App movil,Guadalajara,false
142712,1894,2026-08-08,4128.92,Restaurantes,ATM,Bogota,false
142713,1323,2026-06-06,1081.71,Retail,E-commerce,Puebla,false
142714,5705,2026-06-14,172.32,Retail,POS,Puebla,false
142715,2388,2026-08-10,746.01,Retail,POS,Puebla,false
142716,6625,2026-08-21,2754.45,Supermercado,POS,Bogota,false
142717,4641,2026-07-17,1381.69,Retail,E-commerce,Bogota,false
142718,564,2026-07-11,111.57,Restaurantes,ATM,Puebla,true
142719,7105,2026-07-25,5130.74,Educacion,POS,Medellin,false
142720,6508,2026-07-31,4403.1,Gasolina,POS,Medellin,false
142721,5020,2026-06-21,3645.67,Retail,POS,CDMX,false
142722,1321,2026-08-02,3139.23,Gasolina,E-commerce,Monterrey,false
142723,2197,2026-07-14,4393.21,Restaurantes,E-commerce,Puebla,false
142724,5834,2026-07-07,2848.94,Restaurantes,POS,Guadalajara,false
142725,3721,2026-08-03,3948.23,Salud,ATM,Medellin,false
142726,4924,2026-08-19,582.35,Entretenimiento,ATM,Puebla,true
142727,611,2026-06-28,3278.25,Servicios,E-commerce,Guadalajara,false
142728,1078,2026-07-11,2727.66,Gasolina,E-commerce,CDMX,false
142729,4618,2026-08-02,3818.04,Educacion,Recurrente,Puebla,false
142730,256,2026-07-01,650.66,Restaurantes,Recurrente,Puebla,false
142731,3097,2026-06-06,1775.04,Educacion,ATM,Puebla,false
142732,8631,2026-08-16,526.39,Servicios,App movil,Puebla,false
142733,5500,2026-09-02,141.59,Supermercado,ATM,Puebla,false
142734,3877,2026-07-16,274.51,Salud,ATM,CDMX,false
142735,5854,2026-07-12,3403.12,Entretenimiento,POS,Medellin,false
142736,2166,2026-06-13,2268.12,Salud,App movil,Medellin,false
142737,1615,2026-08-25,485.0,Supermercado,App movil,Medellin,false
142738,8007,2026-06-13,5361.96,Viajes,Recurrente,Medellin,false
142739,1865,2026-06-17,55.82,Retail,ATM,Monterrey,false
142740,6584,2026-08-08,678.49,Gasolina,ATM,Puebla,false
142741,7760,2026-07-05,153.67,Educacion,Recurrente,CDMX,false
142742,1899,2026-07-05,3395.56,Gasolina,ATM,CDMX,false
142743,3139,2026-06-09,660.15,Educacion,App movil,Puebla,false
142744,4804,2026-06-10,2964.26,Retail,App movil,Monterrey,false
142745,6625,2026-08-04,692.04,Salud,ATM,Bogota,false
142746,5827,2026-08-21,1523.96,Servicios,E-commerce,Puebla,false
142747,8071,2026-08-23,134.69,Retail,E-commerce,Medellin,false
142748,6945,2026-06-16,206.54,Educacion,POS,Monterrey,false
142749,1422,2026-08-16,1095.61,Servicios,Recurrente,Puebla,false
142750,231,2026-06-07,163.71,Retail,ATM,Puebla,false
142751,1507,2026-06-11,357.51,Salud,ATM,CDMX,false
142752,7799,2026-08-25,2880.03,Restaurantes,App movil,Bogota,false
142753,3104,2026-07-29,801.84,Salud,Recurrente,Guadalajara,false
142754,4446,2026-06-14,78.81,Salud,Recurrente,CDMX,false
142755,8923,2026-09-01,1391.53,Entretenimiento,Recurrente,CDMX,false
142756,8684,2026-08-17,1198.68,Servicios,E-commerce,Medellin,false
142757,771,2026-07-25,443.18,Viajes,ATM,Guadalajara,false
142758,1617,2026-07-01,294.22,Supermercado,Recurrente,Medellin,false
142759,3393,2026-06-26,2055.51,Restaurantes,ATM,Puebla,false
142760,9128,2026-06-11,403.03,Salud,ATM,Guadalajara,false
142761,9503,2026-09-02,2094.16,Educacion,E-commerce,CDMX,false
142762,8643,2026-09-02,171.68,Servicios,App movil,CDMX,false
142763,1029,2026-07-28,500.9,Retail,Recurrente,Monterrey,false
142764,3835,2026-06-30,2785.56,Viajes,POS,Monterrey,false
142765,6453,2026-07-16,5746.89,Salud,ATM,Bogota,false
142766,9166,2026-07-13,135.14,Retail,App movil,Bogota,false
142767,615,2026-08-08,1640.1,Gasolina,ATM,CDMX,false
