tarjeta_id,cliente_id,tipo_tarjeta,limite_credito,saldo_actual,fecha_emision,estatus
7692,4285,Signature,267577,861.89,2025-09-22,Bloqueada
7693,1323,Oro,39089,14225.78,2023-08-14,Bloqueada
7694,6926,Signature,190696,129945.73,2023-04-09,Cancelada
7695,5352,Signature,239309,87498.87,2026-04-22,Cancelada
7696,3882,Clasica,16775,12667.14,2025-09-07,Vigente
7697,7932,Platino,90877,19732.14,2024-01-10,Vigente
7698,6569,Signature,197072,55656.43,2024-04-04,Vigente
7699,4992,Clasica,12777,1841.46,2022-08-05,Vigente
7700,5540,Oro,32016,21345.7,2024-10-16,Vigente
7701,1955,Oro,51158,16786.22,2022-10-23,Vigente
7702,4675,Oro,46062,11168.52,2026-07-03,Vigente
7703,6614,Signature,274119,42046.3,2026-06-15,Vigente
7704,1598,Oro,52332,38475.71,2024-06-12,Bloqueada
7705,5497,Clasica,16750,6657.83,2025-11-20,Vigente
7706,352,Oro,45897,30626.33,2024-10-04,Bloqueada
7707,2913,Platino,83486,57985.83,2023-11-25,Vigente
7708,2846,Clasica,16343,10557.02,2023-01-04,Vigente
7709,2829,Platino,75064,36924.23,2024-08-01,Bloqueada
7710,7834,Signature,161022,64703.48,2026-06-02,Vigente
7711,5480,Oro,40023,19779.38,2025-07-31,Vigente
7712,7446,Signature,275388,219532.94,2023-05-13,Vigente
7713,6764,Oro,47441,6801.83,2022-11-14,Vigente
7714,278,Oro,54670,44971.94,2025-01-03,Cancelada
7715,5695,Oro,42250,4352.02,2023-10-10,Vigente
7716,3256,Clasica,12698,3847.44,2026-05-21,Vigente
7717,3052,Clasica,20225,9187.22,2025-09-23,Bloqueada
7718,4528,Oro,55628,1942.03,2025-06-05,Bloqueada
7719,2372,Platino,118995,28059.7,2026-03-24,Vigente
7720,6333,Signature,218818,167805.4,2023-10-04,Vigente
7721,1815,Signature,213220,39144.29,2025-09-30,Vigente
7722,6044,Platino,77078,29793.43,2026-07-10,Vigente
7723,7551,Oro,40984,20741.09,2023-07-28,Vigente
7724,3143,Clasica,12738,6684.92,2025-10-30,Bloqueada
7725,3043,Signature,252299,93885.27,2025-08-23,Vigente
7726,1119,Platino,99892,55603.08,2024-07-27,Vigente
7727,3362,Signature,225087,182635.57,2023-10-22,Cancelada
7728,7521,Clasica,18228,12680.12,2026-07-15,Cancelada
7729,6865,Clasica,16095,11444.08,2024-03-18,Vigente
7730,4750,Platino,77322,57215.7,2025-01-30,Vigente
7731,7029,Platino,92293,65754.49,2025-03-01,Vigente
7732,3220,Signature,218406,116716.06,2024-04-06,Bloqueada
7733,3081,Oro,33731,28307.38,2022-08-13,Vigente
7734,757,Oro,43625,6569.13,2025-01-11,Vigente
7735,3668,Platino,92294,23335.47,2025-03-28,Vigente
7736,7082,Oro,37314,20098.99,2026-01-19,Cancelada
7737,7498,Clasica,17425,12591.48,2023-08-21,Vigente
7738,723,Oro,34520,5463.06,2023-05-03,Vigente
7739,4877,Clasica,13169,10175.03,2025-03-22,Vigente
7740,5192,Signature,179932,139794.01,2024-03-07,Vigente
7741,6584,Signature,213201,142517.19,2023-02-20,Vigente
7742,5224,Clasica,18758,4752.37,2025-05-15,Vigente
7743,3420,Platino,120987,34029.12,2025-04-16,Cancelada
7744,3466,Signature,171481,81951.63,2022-08-05,Cancelada
7745,6030,Oro,51112,5046.23,2024-01-02,Cancelada
7746,1631,Oro,46451,27359.27,2023-01-10,Cancelada
7747,4460,Oro,36468,20633.72,2026-02-07,Vigente
7748,5327,Oro,35950,12640.56,2026-01-04,Cancelada
7749,6310,Signature,182487,67456.38,2026-06-25,Bloqueada
7750,7492,Oro,43127,24273.51,2024-10-27,Cancelada
7751,2387,Signature,196669,52106.83,2024-12-04,Vigente
7752,5380,Oro,37385,2897.84,2026-01-27,Vigente
7753,6413,Platino,84778,48287.26,2025-09-04,Vigente
7754,5745,Signature,161628,13943.99,2024-02-13,Vigente
7755,7354,Oro,38001,7660.67,2026-01-25,Bloqueada
7756,5567,Oro,55948,22395.3,2022-08-18,Vigente
7757,3824,Signature,231018,104754.43,2025-11-11,Bloqueada
7758,7695,Platino,101281,80929.06,2022-12-25,Vigente
7759,3630,Platino,93494,58073.96,2026-04-24,Vigente
7760,840,Signature,160189,44096.02,2026-01-17,Vigente
7761,589,Oro,32367,17153.73,2024-11-28,Vigente
7762,1866,Oro,54819,34998.92,2024-11-29,Vigente
7763,969,Signature,226854,179751.69,2025-11-15,Bloqueada
7764,3709,Platino,85654,390.52,2026-03-02,Vigente
7765,7179,Oro,48334,10807.6,2026-01-14,Vigente
7766,6017,Signature,166275,24505.97,2025-10-29,Vigente
7767,4378,Signature,272336,10950.27,2024-10-20,Cancelada
7768,6112,Signature,188314,36179.48,2024-08-24,Vigente
7769,1942,Oro,45044,37853.72,2025-04-03,Vigente
7770,6476,Oro,32994,462.47,2025-07-02,Vigente
7771,1709,Oro,32126,11528.02,2023-12-17,Vigente
7772,5740,Clasica,15610,4650.23,2025-04-17,Vigente
7773,2832,Signature,171467,124270.96,2024-02-28,Cancelada
7774,4167,Clasica,12699,976.26,2026-07-24,Vigente
7775,7421,Platino,106751,41940.43,2024-08-02,Bloqueada
7776,7398,Signature,200276,136107.37,2023-04-24,Vigente
7777,5432,Clasica,12627,6368.97,2023-10-10,Vigente
7778,6938,Clasica,17770,1020.27,2025-09-23,Vigente
7779,3971,Oro,55989,16647.85,2026-04-27,Vigente
7780,6632,Signature,246101,179967.51,2025-06-29,Vigente
7781,2005,Clasica,20954,14485.05,2025-08-07,Vigente
7782,6120,Signature,209859,161131.79,2022-09-18,Cancelada
7783,90,Signature,197989,78187.83,2025-12-29,Bloqueada
7784,1195,Oro,37646,701.78,2022-08-15,Vigente
7785,879,Oro,35301,3177.09,2024-12-20,Bloqueada
7786,1531,Platino,124179,6082.22,2025-10-05,Bloqueada
7787,3140,Signature,247271,68800.16,2023-04-13,Vigente
7788,7988,Clasica,13463,3257.24,2022-10-17,Vigente
7789,820,Platino,87050,8258.5,2024-04-13,Bloqueada
7790,1809,Clasica,17361,8648.78,2023-09-19,Vigente
7791,841,Oro,50159,40303.87,2023-04-30,Bloqueada
7792,3352,Signature,255088,120927.51,2025-07-20,Bloqueada
7793,1043,Clasica,16130,8556.69,2023-08-29,Cancelada
7794,6109,Platino,114007,39140.65,2023-05-01,Vigente
7795,1313,Platino,79562,13138.77,2023-09-23,Vigente
7796,5408,Platino,91820,31325.95,2026-01-25,Vigente
7797,6628,Oro,46906,16248.73,2025-05-22,Vigente
7798,456,Clasica,15213,9753.33,2023-03-31,Vigente
7799,1088,Oro,39144,14475.07,2025-11-20,Bloqueada
7800,7640,Clasica,14526,8215.07,2025-04-07,Vigente
7801,2273,Oro,51582,3904.98,2022-09-10,Vigente
7802,383,Platino,107064,44154.61,2023-01-27,Cancelada
7803,558,Platino,124475,89299.5,2024-10-26,Vigente
7804,5981,Platino,113200,52247.72,2023-09-21,Cancelada
7805,5794,Oro,32949,7363.34,2023-11-17,Cancelada
7806,7260,Signature,228527,80740.0,2023-06-27,Bloqueada
7807,6279,Platino,88324,59975.08,2024-03-23,Cancelada
7808,2408,Clasica,12790,10255.24,2023-03-19,Vigente
7809,1801,Platino,96715,25705.27,2024-10-22,Bloqueada
7810,1119,Clasica,15229,1069.36,2025-12-14,Vigente
7811,4914,Signature,271122,69406.08,2024-09-21,Bloqueada
7812,7316,Platino,115615,46278.57,2024-09-27,Vigente
7813,6166,Clasica,17214,13327.8,2022-08-30,Bloqueada
7814,7439,Clasica,14282,1274.49,2022-08-28,Cancelada
7815,3273,Oro,36010,7053.16,2022-09-03,Vigente
7816,1289,Signature,196010,21753.45,2026-07-13,Vigente
7817,4005,Oro,36645,12305.15,2026-07-12,Cancelada
7818,271,Oro,40651,12550.9,2023-05-09,Vigente
7819,7426,Signature,185417,32744.52,2023-01-06,Bloqueada
7820,6942,Oro,41047,32482.55,2024-08-26,Vigente
7821,6693,Platino,108944,25471.97,2026-03-03,Vigente
7822,4270,Platino,90063,53661.19,2025-12-06,Cancelada
7823,4435,Signature,161675,59716.4,2024-10-28,Vigente
7824,963,Clasica,18748,7330.43,2025-05-31,Vigente
7825,7845,Clasica,16072,10260.83,2026-05-19,Cancelada
7826,5748,Clasica,15358,11026.83,2025-11-07,Vigente
7827,2279,Platino,88957,30664.82,2023-03-06,Bloqueada
7828,539,Clasica,18891,5335.73,2024-12-27,Vigente
7829,5007,Signature,172991,49237.37,2023-11-17,Bloqueada
7830,3384,Oro,51265,17891.35,2023-11-01,Vigente
7831,6951,Platino,97843,6880.75,2024-12-16,Vigente
7832,7032,Platino,88433,38092.08,2026-04-20,Vigente
7833,3155,Oro,37520,30998.09,2023-12-23,Vigente
7834,1188,Platino,83109,20069.44,2026-01-11,Bloqueada
7835,3342,Clasica,15441,52.56,2024-03-25,Vigente
7836,3223,Signature,172331,51051.31,2023-10-03,Vigente
7837,545,Clasica,17284,674.06,2023-12-31,Vigente
7838,3107,Signature,205521,101867.53,2024-02-25,Vigente
7839,5990,Oro,38484,24096.05,2025-11-23,Vigente
7840,3875,Platino,88575,59052.62,2025-08-07,Vigente
7841,3677,Platino,78025,635.6,2024-09-09,Vigente
7842,2866,Platino,111086,33158.08,2024-01-25,Vigente
7843,5654,Clasica,17428,9554.65,2026-08-14,Bloqueada
7844,7148,Oro,50175,3967.38,2026-07-09,Cancelada
7845,2525,Platino,89472,51605.61,2024-03-18,Cancelada
7846,7615,Oro,48284,33174.91,2025-03-15,Vigente
7847,1441,Clasica,16075,3891.56,2024-10-28,Cancelada
7848,6215,Signature,163679,100324.21,2024-08-03,Vigente
7849,4665,Platino,123173,2354.53,2022-12-26,Vigente
7850,3700,Platino,95162,34850.66,2025-12-24,Vigente
7851,4714,Clasica,19519,7697.08,2023-03-19,Bloqueada
7852,3787,Clasica,13029,630.59,2023-11-14,Bloqueada
7853,3771,Clasica,15246,12950.77,2024-11-22,Vigente
7854,281,Clasica,20432,13442.26,2025-12-11,Vigente
7855,1901,Clasica,13973,4555.58,2023-06-06,Vigente
7856,7338,Clasica,19759,12572.0,2024-06-16,Vigente
7857,1768,Oro,34918,20796.99,2025-11-10,Vigente
7858,7204,Oro,42447,9817.54,2023-02-02,Vigente
7859,2517,Oro,51382,34587.44,2025-06-21,Vigente
7860,6951,Platino,74972,4205.03,2025-06-13,Cancelada
7861,1413,Oro,50033,26855.0,2025-04-27,Bloqueada
7862,45,Clasica,17831,9363.48,2024-12-27,Vigente
7863,7996,Platino,88237,59408.28,2024-10-23,Bloqueada
7864,4784,Platino,93908,69512.97,2026-01-21,Vigente
7865,2689,Signature,232225,96877.52,2025-12-29,Cancelada
7866,262,Signature,176032,28640.1,2024-11-30,Vigente
7867,4035,Platino,79794,43795.71,2022-12-17,Vigente
7868,3382,Platino,81284,13386.83,2022-11-05,Bloqueada
7869,3881,Platino,119634,13042.21,2024-09-26,Cancelada
7870,3621,Platino,76679,13052.16,2025-08-11,Cancelada
7871,6865,Clasica,14982,9520.02,2024-03-12,Bloqueada
7872,6642,Platino,124244,13644.63,2023-12-13,Vigente
7873,4360,Platino,110246,37870.46,2026-06-12,Vigente
7874,862,Signature,234758,51065.0,2024-03-23,Vigente
7875,1212,Platino,87035,50049.86,2022-09-10,Bloqueada
7876,3040,Oro,44037,21477.07,2024-02-25,Vigente
7877,850,Oro,54738,6900.35,2023-05-02,Vigente
7878,2695,Signature,206850,13119.02,2023-10-21,Vigente
7879,1830,Platino,81183,5903.43,2022-10-24,Bloqueada
7880,6911,Platino,76375,35162.55,2025-12-06,Vigente
7881,4549,Platino,90544,8029.24,2022-08-07,Cancelada
7882,4139,Clasica,12411,5733.95,2023-01-04,Vigente
7883,4708,Oro,40317,14150.16,2024-11-06,Cancelada
7884,7336,Platino,74163,11166.78,2026-07-20,Cancelada
7885,262,Oro,52145,40890.15,2023-06-02,Bloqueada
7886,3675,Platino,97004,19605.72,2022-09-02,Vigente
7887,2116,Oro,38191,18006.78,2023-11-01,Vigente
7888,5345,Platino,91995,32589.98,2025-09-16,Bloqueada
7889,373,Platino,124880,76023.27,2025-07-27,Cancelada
7890,2078,Platino,107251,36860.34,2023-01-08,Bloqueada
7891,4230,Oro,38111,8181.53,2024-09-17,Vigente
7892,3269,Oro,34894,21571.23,2023-07-06,Cancelada
7893,3946,Platino,75152,44697.69,2023-10-10,Vigente
7894,5151,Platino,82519,37400.36,2025-11-15,Bloqueada
7895,2568,Clasica,18238,7077.4,2025-02-17,Vigente
7896,6236,Clasica,16334,9258.01,2024-12-30,Vigente
7897,548,Platino,119445,3589.24,2023-02-01,Bloqueada
7898,6814,Signature,225449,142321.69,2026-05-20,Bloqueada
7899,1876,Signature,255640,95043.98,2024-12-06,Vigente
7900,7912,Platino,76674,29034.41,2023-02-23,Vigente
7901,6478,Platino,94124,18999.25,2024-09-19,Vigente
7902,6625,Clasica,17841,4895.71,2026-08-07,Vigente
7903,2315,Signature,221641,180112.38,2025-02-10,Cancelada
7904,266,Clasica,14265,3361.22,2023-06-19,Cancelada
7905,367,Clasica,17052,11041.37,2022-11-04,Vigente
7906,188,Clasica,16010,8773.34,2023-05-13,Bloqueada
7907,2317,Clasica,16890,978.47,2024-06-21,Vigente
7908,851,Clasica,14810,2992.15,2023-05-09,Vigente
7909,7297,Signature,279650,12034.46,2025-08-07,Bloqueada
7910,5303,Oro,33403,7632.05,2025-04-13,Vigente
7911,2564,Oro,47747,21631.7,2025-06-26,Cancelada
7912,2124,Platino,79153,37365.73,2023-11-12,Vigente
7913,4660,Signature,251937,194892.75,2022-10-15,Vigente
7914,4401,Oro,41849,34400.48,2024-11-06,Cancelada
7915,1473,Signature,183676,89021.77,2026-03-19,Vigente
7916,4916,Signature,216349,172809.0,2025-03-29,Cancelada
7917,852,Platino,119705,12683.13,2023-04-25,Vigente
7918,2802,Clasica,18453,1753.46,2025-05-18,Vigente
7919,1588,Signature,207298,52171.02,2023-06-03,Vigente
7920,6730,Platino,96294,9958.68,2023-04-28,Vigente
7921,503,Signature,233417,15272.92,2024-08-08,Cancelada
7922,1118,Clasica,18633,9054.02,2024-03-11,Vigente
7923,3601,Clasica,13458,9214.9,2024-03-11,Vigente
7924,6654,Oro,41976,22184.21,2025-11-15,Vigente
7925,2446,Signature,220338,97978.9,2022-09-27,Vigente
7926,6026,Platino,106950,83338.82,2024-08-08,Vigente
7927,7396,Signature,201152,40718.51,2023-09-08,Vigente
7928,1468,Signature,216542,97987.12,2025-01-13,Vigente
7929,7402,Clasica,20669,13631.76,2025-01-18,Cancelada
7930,7527,Platino,87592,53536.45,2023-02-04,Cancelada
7931,7576,Oro,43684,11877.5,2024-08-12,Cancelada
7932,2822,Signature,260777,195378.41,2025-11-28,Vigente
7933,726,Clasica,19349,8314.19,2025-08-04,Vigente
7934,6038,Signature,203965,155827.31,2025-09-30,Vigente
7935,7810,Clasica,12311,6.01,2023-05-09,Vigente
7936,3721,Clasica,20701,10237.18,2025-02-17,Vigente
7937,4958,Platino,97216,8424.0,2023-05-17,Vigente
7938,727,Clasica,20678,4673.05,2026-08-13,Vigente
7939,5230,Signature,267684,75403.53,2024-08-17,Cancelada
7940,3358,Platino,120139,65556.0,2024-12-21,Vigente
7941,5597,Signature,232828,26854.26,2026-08-15,Cancelada
7942,5829,Oro,38049,26438.24,2024-04-19,Vigente
7943,1233,Signature,222868,85413.32,2023-02-05,Vigente
7944,551,Oro,52603,25265.51,2022-09-30,Vigente
7945,541,Clasica,18431,10577.9,2023-11-27,Cancelada
7946,3083,Oro,51564,9966.95,2026-05-15,Vigente
7947,1698,Clasica,19323,10705.55,2022-09-04,Bloqueada
7948,7293,Platino,72074,46626.36,2022-08-25,Vigente
7949,1860,Oro,51069,34547.31,2025-08-05,Vigente
7950,3896,Clasica,13873,781.65,2023-09-08,Cancelada
7951,4637,Oro,54952,40739.93,2022-11-13,Cancelada
7952,4494,Signature,164139,108213.76,2026-07-15,Vigente
7953,5713,Signature,215988,19814.58,2022-08-23,Cancelada
7954,3164,Platino,95651,64420.33,2022-10-22,Vigente
7955,6807,Platino,107864,19813.7,2024-12-14,Bloqueada
7956,318,Platino,82336,32735.52,2026-03-25,Cancelada
7957,98,Oro,47758,26483.65,2026-04-12,Vigente
7958,1254,Platino,99664,79873.55,2026-01-11,Vigente
7959,5597,Oro,46904,35284.01,2023-07-02,Bloqueada
7960,5074,Oro,52747,43583.58,2024-03-19,Bloqueada
7961,5872,Platino,100700,74461.49,2024-11-29,Vigente
7962,2271,Platino,96762,71236.65,2022-09-14,Vigente
7963,6156,Oro,50893,24632.88,2024-07-02,Vigente
7964,6903,Platino,124871,23133.29,2023-11-16,Vigente
7965,6946,Clasica,17025,3193.3,2024-02-21,Vigente
7966,2825,Oro,51708,24032.04,2026-01-07,Bloqueada
7967,979,Platino,86233,39801.85,2023-12-14,Bloqueada
7968,1688,Platino,124179,71550.18,2024-08-08,Cancelada
7969,654,Oro,37023,28922.32,2022-08-04,Vigente
7970,4732,Platino,114639,31393.55,2026-01-10,Bloqueada
7971,5402,Signature,218031,114137.93,2023-01-31,Bloqueada
7972,6917,Clasica,13948,6655.34,2026-04-04,Bloqueada
7973,896,Oro,52006,7367.44,2023-04-12,Vigente
7974,7527,Oro,49088,34634.5,2023-03-12,Vigente
7975,2470,Clasica,19148,6806.8,2024-10-24,Vigente
7976,6519,Platino,75966,21586.28,2024-02-02,Cancelada
7977,122,Clasica,13159,6660.26,2023-08-30,Vigente
7978,6647,Signature,166248,25661.19,2024-12-02,Cancelada
7979,1094,Oro,45611,13365.02,2026-03-06,Vigente
7980,1642,Clasica,20963,1800.25,2025-12-18,Vigente
7981,5863,Clasica,20042,12943.19,2022-08-03,Vigente
7982,3550,Clasica,20937,10585.97,2024-06-12,Bloqueada
7983,4820,Oro,47486,31631.65,2023-06-13,Cancelada
7984,803,Platino,78137,21484.97,2025-01-31,Vigente
7985,3793,Signature,244489,68447.1,2022-09-14,Bloqueada
7986,306,Signature,232740,193637.27,2023-10-31,Vigente
7987,6266,Oro,40191,22044.32,2026-07-19,Vigente
7988,5959,Clasica,13422,2796.15,2025-01-31,Cancelada
7989,2939,Platino,98837,81700.67,2025-10-18,Cancelada
7990,1589,Clasica,20364,276.15,2024-03-22,Vigente
7991,4269,Platino,88621,49128.46,2025-08-07,Vigente
7992,4076,Clasica,16228,6347.03,2023-04-24,Vigente
7993,4181,Platino,95356,18579.8,2026-05-14,Bloqueada
7994,7788,Platino,92134,37336.0,2025-10-10,Vigente
7995,689,Clasica,13359,3564.03,2024-01-18,Vigente
7996,3831,Clasica,13298,8292.47,2023-01-22,Vigente
7997,4908,Platino,103165,28025.15,2026-01-19,Vigente
7998,1193,Clasica,14093,8768.1,2023-09-05,Cancelada
7999,6030,Platino,109882,69475.77,2026-08-19,Vigente
8000,2511,Platino,103500,11965.08,2024-02-27,Vigente
8001,3322,Clasica,13824,165.65,2023-12-23,Vigente
8002,4828,Platino,114932,68929.46,2022-08-12,Cancelada
8003,7060,Signature,277654,57504.44,2024-01-04,Cancelada
8004,2864,Signature,253969,64454.34,2026-05-27,Vigente
8005,2310,Platino,114495,88811.07,2024-05-04,Bloqueada
8006,7650,Clasica,15810,12515.42,2023-06-20,Vigente
8007,7353,Platino,74825,13531.86,2024-08-17,Bloqueada
8008,2178,Platino,75606,4317.31,2025-12-03,Bloqueada
8009,1683,Signature,250174,143065.58,2025-07-10,Bloqueada
8010,1969,Oro,42391,34935.51,2022-08-21,Vigente
8011,2206,Signature,179699,46731.15,2025-02-18,Vigente
8012,1939,Clasica,13363,449.09,2023-12-10,Vigente
8013,6780,Signature,270793,101497.75,2025-10-10,Vigente
8014,222,Signature,220113,32861.55,2025-06-23,Cancelada
8015,7439,Signature,194957,80629.68,2026-07-20,Cancelada
8016,2141,Signature,219552,124377.81,2022-12-21,Vigente
8017,256,Oro,38946,6558.19,2024-10-20,Vigente
8018,6159,Signature,250373,121256.14,2023-12-30,Bloqueada
8019,6153,Oro,33970,15579.32,2026-05-27,Cancelada
8020,2103,Signature,182572,116065.14,2025-03-03,Cancelada
8021,3079,Signature,168163,107481.6,2022-08-28,Cancelada
8022,1383,Signature,234268,9792.97,2026-03-09,Vigente
8023,4910,Signature,228092,64801.45,2026-02-18,Vigente
8024,1843,Oro,48661,11203.38,2025-08-22,Bloqueada
8025,3806,Platino,88518,47895.41,2026-05-17,Cancelada
8026,7656,Platino,107216,42466.75,2023-05-29,Bloqueada
8027,7906,Platino,116795,20201.03,2026-04-07,Vigente
8028,4363,Clasica,15646,886.29,2024-02-07,Vigente
8029,4502,Clasica,18102,1879.6,2025-12-24,Vigente
8030,1632,Clasica,15195,7210.5,2025-04-10,Vigente
8031,6820,Oro,50264,12450.55,2025-10-31,Bloqueada
8032,7182,Platino,85914,19814.49,2025-03-15,Bloqueada
8033,6249,Oro,55427,46284.39,2026-05-09,Vigente
8034,6396,Clasica,20430,1881.98,2023-12-01,Bloqueada
8035,3859,Platino,105361,82860.7,2025-10-05,Cancelada
8036,6223,Platino,117893,35045.19,2024-01-07,Vigente
8037,3072,Signature,264067,104040.14,2026-06-04,Vigente
8038,1517,Oro,53510,6099.15,2026-05-04,Vigente
8039,4057,Signature,182158,12928.58,2023-07-03,Vigente
8040,956,Platino,94120,19941.6,2024-08-31,Vigente
8041,156,Clasica,12941,2819.75,2026-08-02,Cancelada
8042,6758,Clasica,14289,11041.82,2025-02-15,Cancelada
8043,1032,Clasica,18509,13199.53,2026-01-09,Bloqueada
8044,1913,Clasica,12578,1218.83,2022-08-06,Cancelada
8045,7990,Platino,103823,5402.38,2025-02-19,Cancelada
8046,4513,Clasica,19471,10793.13,2024-09-29,Vigente
8047,6970,Platino,92217,54542.49,2024-11-08,Cancelada
8048,5807,Clasica,12074,6783.34,2023-02-21,Vigente
8049,4828,Clasica,18654,12478.86,2023-06-11,Vigente
8050,3903,Clasica,17463,5814.3,2024-12-17,Vigente
8051,7173,Platino,87332,579.17,2025-01-07,Vigente
8052,5656,Platino,94860,12756.47,2026-07-31,Bloqueada
8053,7993,Signature,265008,158710.37,2022-08-25,Vigente
8054,7400,Clasica,13220,3104.66,2026-07-27,Bloqueada
8055,745,Signature,256240,126283.54,2024-09-20,Cancelada
8056,636,Platino,87859,44911.38,2023-01-17,Cancelada
8057,7887,Platino,123061,9137.81,2023-09-17,Cancelada
8058,6091,Platino,107808,62413.21,2024-02-08,Vigente
8059,1067,Oro,37363,29982.92,2025-07-08,Vigente
8060,596,Platino,81972,38033.36,2026-01-14,Bloqueada
8061,6527,Platino,78178,34605.56,2026-07-29,Vigente
8062,6339,Signature,167093,32132.02,2025-03-30,Vigente
8063,2287,Signature,238353,80823.7,2022-11-22,Vigente
8064,2402,Oro,34521,9950.25,2026-01-26,Vigente
8065,6655,Clasica,20041,12375.93,2026-09-02,Vigente
8066,4827,Clasica,20053,8309.39,2026-01-10,Vigente
8067,4414,Oro,49142,20490.88,2023-09-09,Cancelada
8068,5500,Signature,238835,64749.46,2022-09-20,Cancelada
8069,2457,Oro,44028,7208.51,2025-12-08,Vigente
8070,2631,Signature,175865,129395.41,2022-11-10,Vigente
8071,7936,Signature,257534,47641.13,2025-05-19,Cancelada
8072,1314,Signature,217740,169629.18,2024-04-17,Cancelada
8073,4573,Platino,77260,7583.69,2024-11-13,Vigente
8074,5773,Platino,106678,82942.39,2024-02-15,Bloqueada
8075,6728,Clasica,18081,1411.55,2024-04-19,Vigente
8076,5868,Signature,251962,88489.71,2023-03-26,Vigente
8077,1302,Clasica,17442,2976.42,2024-03-26,Bloqueada
8078,3317,Platino,86076,48209.27,2023-11-10,Bloqueada
8079,4929,Platino,87270,53232.61,2023-04-13,Vigente
8080,4373,Platino,115977,6892.12,2026-08-19,Cancelada
8081,2753,Signature,260091,83569.75,2024-12-19,Vigente
8082,3279,Platino,112180,84965.92,2022-12-24,Vigente
8083,7627,Oro,37370,27011.15,2024-09-04,Vigente
8084,3820,Oro,32201,1615.49,2024-07-30,Bloqueada
8085,5385,Clasica,18173,5902.31,2024-05-14,Vigente
8086,7847,Clasica,16918,8497.72,2025-11-27,Vigente
8087,6098,Platino,93593,61952.67,2023-02-04,Bloqueada
8088,7598,Signature,173483,55319.44,2026-05-25,Cancelada
8089,7729,Platino,83829,21846.04,2025-10-06,Vigente
8090,5524,Signature,164898,98611.96,2025-07-23,Cancelada
8091,4626,Signature,171431,125166.35,2023-12-16,Bloqueada
8092,2894,Platino,75811,61852.61,2023-02-23,Vigente
8093,837,Platino,81098,12660.03,2025-10-28,Vigente
8094,5544,Clasica,18913,6213.1,2022-10-19,Vigente
8095,409,Platino,122965,83162.54,2026-09-02,Bloqueada
8096,996,Oro,53820,10035.59,2023-12-20,Bloqueada
8097,5325,Platino,108015,67481.6,2026-06-07,Vigente
8098,6107,Signature,269800,17937.92,2025-07-12,Cancelada
8099,639,Oro,41901,12050.12,2023-05-25,Cancelada
8100,7118,Signature,234417,160261.07,2025-03-23,Vigente
8101,268,Platino,82448,51178.24,2024-11-24,Bloqueada
8102,5064,Oro,34327,23617.48,2026-06-08,Bloqueada
8103,1716,Signature,257833,10530.47,2022-12-09,Vigente
8104,5881,Platino,99301,48398.12,2022-12-27,Bloqueada
8105,1722,Platino,73587,9106.64,2024-01-21,Cancelada
8106,6080,Platino,100842,73768.27,2024-12-12,Cancelada
8107,7793,Clasica,14074,6183.34,2025-10-21,Vigente
8108,3264,Signature,265936,168986.25,2026-06-07,Cancelada
8109,509,Signature,235243,15752.64,2023-02-02,Vigente
8110,6909,Oro,44237,30707.46,2023-09-21,Vigente
8111,1406,Platino,82873,66875.04,2026-07-15,Vigente
8112,6709,Clasica,17223,11644.55,2025-11-06,Cancelada
8113,3929,Platino,121287,41142.5,2022-11-12,Vigente
8114,7117,Clasica,14039,174.48,2025-12-24,Vigente
8115,5556,Platino,82851,2205.39,2023-12-05,Vigente
8116,7375,Signature,185021,91550.91,2022-10-07,Vigente
8117,4564,Platino,115787,6050.45,2023-05-06,Vigente
8118,6194,Clasica,19245,2663.64,2026-07-05,Bloqueada
8119,740,Oro,46027,37191.8,2026-04-17,Vigente
8120,2130,Oro,35074,8984.86,2024-04-18,Vigente
8121,2537,Oro,33069,14337.97,2022-08-08,Vigente
8122,200,Clasica,12477,6275.95,2022-12-22,Vigente
8123,3725,Signature,161487,40791.01,2026-06-12,Vigente
8124,2659,Platino,75106,42557.41,2025-04-07,Vigente
8125,2041,Platino,106323,81963.53,2024-05-08,Cancelada
8126,7834,Oro,41031,7708.23,2024-09-14,Cancelada
8127,2552,Clasica,20010,13163.92,2026-05-01,Bloqueada
8128,316,Oro,37769,9176.09,2025-09-12,Cancelada
8129,2029,Oro,34743,3982.38,2025-09-02,Vigente
8130,5075,Oro,37130,12561.47,2025-06-19,Cancelada
8131,4064,Clasica,19865,13423.34,2022-09-03,Vigente
8132,5754,Clasica,14016,9003.39,2025-11-19,Bloqueada
8133,819,Oro,37738,290.15,2022-10-11,Vigente
8134,4282,Clasica,18561,13848.88,2025-10-03,Bloqueada
8135,6722,Signature,279415,133225.83,2022-12-28,Vigente
8136,719,Clasica,17935,9562.4,2022-08-12,Vigente
8137,5416,Signature,222986,87083.36,2025-04-30,Cancelada
8138,6927,Oro,51704,28058.7,2025-06-12,Vigente
8139,5174,Platino,92774,3558.93,2026-05-06,Cancelada
8140,7795,Signature,234264,108149.1,2025-02-24,Vigente
8141,5334,Platino,89588,11514.08,2026-02-04,Vigente
8142,2450,Platino,74271,17038.87,2022-07-31,Vigente
8143,6451,Platino,74581,16605.85,2025-12-15,Bloqueada
8144,570,Signature,204363,109761.12,2024-08-25,Vigente
8145,7415,Clasica,18584,821.57,2023-04-14,Vigente
8146,3025,Oro,38740,32058.65,2026-07-11,Bloqueada
